matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
28412,Iraminaja,"NA1_4198144865",-1,-30,-86,-0.4,1676,3,2232,10,0
28413,Iraminaja,"NA1_4197920376",8,22,13444,1.2,17112,3,1760,10,1
28414,Iraminaja,"NA1_4197877388",16,30,6819,1.4,13767,2,1398,10,1
28415,Iraminaja,"NA1_4197865378",-17,-23,-13919,-1.2,-18125,-2,1593,10,0
28416,Iraminaja,"NA1_4197892551",-18,-25,-15095,-1.6,-18701,-1,1139,10,0
28417,Iraminaja,"NA1_4197861377",23,48,12560,2.2,4839,0,1335,10,1
28418,very gay guy,"NA1_4218304551",16,20,15830,1.4,20845,3,1291,10,1
28419,very gay guy,"NA1_4218143770",15,23,11499,1.4,8151,1,1241,10,1
28420,very gay guy,"NA1_4217424448",-15,-36,-8033,-1,-10599,-1,1205,10,0
28421,very gay guy,"NA1_4217430420",-11,-15,-7595,-2,-7030,-1,1914,10,0
28422,very gay guy,"NA1_4216641564",-14,-31,-9844,-0.8,-12361,-3,1781,10,0
28423,very gay guy,"NA1_4216597202",-13,-41,-4792,-1.4,-5848,-4,1592,10,0
28424,very gay guy,"NA1_4212970050",4,20,-5262,-0.4,-9555,0,2281,10,0
28425,very gay guy,"NA1_4212561484",14,31,6609,2.4,17198,-2,1601,10,1
28426,very gay guy,"NA1_4212545959",-21,-18,-14356,-1.8,-7125,-2,953,10,0
28427,very gay guy,"NA1_4212510786",14,17,8631,1.4,6560,2,1170,10,1
28428,very gay guy,"NA1_4212496250",3,0,6077,1,5195,1,914,10,1
28429,very gay guy,"NA1_4212342528",-19,-29,-11652,-1.6,-17493,-4,1678,10,0
28430,very gay guy,"NA1_4212268448",16,30,20115,1.6,19486,2,1651,10,1
28431,very gay guy,"NA1_4211751857",-4,0,-3828,-1.4,-2941,-1,1621,10,0
28432,very gay guy,"NA1_4211690932",20,29,15322,1.6,20336,3,1507,10,1
28433,very gay guy,"NA1_4211595227",-6,-2,-805,-0.2,5780,-2,1777,10,1
28434,very gay guy,"NA1_4211474733",-24,-54,-12749,-1.4,-13127,-2,1798,10,0
28435,very gay guy,"NA1_4211469837",29,14,16060,2.2,12053,0,913,10,1
28436,very gay guy,"NA1_4211309391",28,65,11706,1.8,13376,2,1486,10,1
28437,very gay guy,"NA1_4211223129",-13,-6,-6473,-0.6,-7279,-3,1353,10,0
28438,very gay guy,"NA1_4211168124",13,45,5933,1.4,4100,1,1363,10,1
28439,very gay guy,"NA1_4210854921",-5,2,-9624,-0.8,-15601,-2,2207,10,0
28440,very gay guy,"NA1_4210891682",16,23,6775,0.6,3846,1,1301,10,1
28441,very gay guy,"NA1_4210839960",-15,-23,-5907,-0.8,-31082,-3,1869,10,0
28442,very gay guy,"NA1_4210807101",-21,-25,-14884,-1.2,-15091,-4,1733,10,0
28443,very gay guy,"NA1_4210515048",-21,-25,-15049,-2,-22621,-2,1672,10,0
28444,very gay guy,"NA1_4206243927",-13,-17,-7926,-1.8,-10711,-3,1187,10,0
28445,very gay guy,"NA1_4205856339",-14,-27,-9577,-1.4,-14190,-3,2047,10,0
28446,very gay guy,"NA1_4205515135",25,41,12036,1.2,7824,1,1507,10,1
28447,very gay guy,"NA1_4204934649",-2,10,4959,0.4,-6868,-3,2899,10,0
28448,very gay guy,"NA1_4200994694",-12,-34,-2595,-1.2,-572,2,1879,10,0
28449,very gay guy,"NA1_4199634571",8,33,4537,1,11232,-1,1965,10,1
28450,very gay guy,"NA1_4198893836",-8,-24,-6857,-1.2,1309,-2,1827,10,0
28451,very gay guy,"NA1_4195722852",-12,-28,-5037,-0.6,-13170,-1,1269,10,0
28452,very gay guy,"NA1_4195664550",11,21,4488,0.4,3912,2,1456,10,1
28453,very gay guy,"NA1_4194138124",6,32,3973,1.6,4201,-2,1682,10,1
28454,very gay guy,"NA1_4194124225",3,-1,7561,1,9688,3,1527,10,1
28455,very gay guy,"NA1_4193092853",25,49,7817,1,17688,1,1916,10,1
28456,very gay guy,"NA1_4192986767",-13,-16,-9240,-1.2,-2601,0,1024,10,0
28457,very gay guy,"NA1_4192645585",-10,-32,-8385,-0.8,-17695,-4,1619,10,0
28458,very gay guy,"NA1_4192591901",18,31,8287,1.6,5942,2,1712,10,1
28459,very gay guy,"NA1_4192577610",11,14,7650,1.2,2803,2,1111,10,1
28460,very gay guy,"NA1_4192573870",-21,-28,-14352,-1.8,-20256,-1,1478,10,0
28461,very gay guy,"NA1_4192530221",18,32,16257,2,15639,2,1704,10,1
28462,very gay guy,"NA1_4192505665",5,6,-6841,-1,-13661,-1,1935,10,0
28463,very gay guy,"NA1_4192472703",18,11,12061,1.6,13918,4,1734,10,1
28464,very gay guy,"NA1_4192155534",4,5,3395,0.6,3499,1,654,10,1
28465,very gay guy,"NA1_4192068896",-21,-22,-10709,-1.8,-21420,-2,1673,10,0
28466,very gay guy,"NA1_4192092945",13,17,11275,1.2,8047,1,712,10,1
28467,very gay guy,"NA1_4191986869",-11,-18,-10009,-1,-4681,-4,1751,10,0
28468,Xi JinPing Spy,"NA1_4267544273",-5,-39,-867,-0.2,3765,-1,2313,10,1
28469,Xi JinPing Spy,"NA1_4267519421",-22,-38,-12198,-1.6,-9589,-1,912,10,0
28470,Xi JinPing Spy,"NA1_4267481489",0,0,4471,0.8,5792,3,2172,10,1
28471,Xi JinPing Spy,"NA1_4267224693",-15,-24,-9412,-1.2,-12893,-2,1683,10,0
28472,Xi JinPing Spy,"NA1_4267270410",11,23,9101,1.2,9454,3,1302,10,1
28473,Xi JinPing Spy,"NA1_4267116492",4,-13,-5138,-0.2,-12343,2,1759,10,0
28474,Xi JinPing Spy,"NA1_4267093237",15,22,11964,1.6,21570,4,1503,10,1
28475,Xi JinPing Spy,"NA1_4266542557",-26,-10,-18172,-2.2,-18607,-2,1307,10,0
28476,Xi JinPing Spy,"NA1_4266517425",6,12,5137,0.4,17222,-1,1435,10,1
28477,Xi JinPing Spy,"NA1_4266531824",-23,-32,-15454,-1.8,-9069,-3,1609,10,0
28478,Xi JinPing Spy,"NA1_4266465780",0,5,-375,0.8,11952,4,1781,10,1
28479,Xi JinPing Spy,"NA1_4266461783",-15,-16,-11975,-1.6,-9633,-2,913,10,0
28480,Xi JinPing Spy,"NA1_4266366759",-15,-42,-5220,-1.6,-4335,-3,1459,10,0
28481,Xi JinPing Spy,"NA1_4266338847",-12,-10,-9903,-1,-13484,-3,1593,10,0
28482,Xi JinPing Spy,"NA1_4266332284",8,-11,12564,0.8,28422,-1,1563,10,1
28483,Xi JinPing Spy,"NA1_4266256842",24,49,13035,2.6,10846,2,1600,10,1
28484,Xi JinPing Spy,"NA1_4266260243",-9,5,-11414,-1,-18077,0,1780,10,0
28485,Xi JinPing Spy,"NA1_4266205567",18,24,12049,1.6,19594,1,1405,10,1
28486,Xi JinPing Spy,"NA1_4264986695",22,40,15379,2,17020,1,1201,10,1
28487,Xi JinPing Spy,"NA1_4265011274",-15,-21,-2461,-1.2,-12104,-2,1869,10,0
28488,Xi JinPing Spy,"NA1_4264957244",-7,-6,-4204,-0.4,-8095,-1,1268,10,0
28489,Xi JinPing Spy,"NA1_4264962647",-9,-30,-7498,-1.6,-8009,-2,1761,10,0
28490,Xi JinPing Spy,"NA1_4264931383",-12,-8,-11266,-1,-8861,-2,915,10,0
28491,Xi JinPing Spy,"NA1_4264917130",0,0,-4814,-0.8,-3442,1,1486,10,0
28492,Xi JinPing Spy,"NA1_4264532240",-6,1,-10459,-1.4,-5666,0,1907,10,0
28493,Xi JinPing Spy,"NA1_4264484508",4,4,5144,0.8,12637,-1,1982,10,1
28494,Xi JinPing Spy,"NA1_4264406952",9,9,10947,1.2,17481,3,1631,10,1
28495,Xi JinPing Spy,"NA1_4264400489",-19,-17,-12485,-1.8,-18777,-2,1628,10,0
28496,Xi JinPing Spy,"NA1_4263999573",-17,-35,-10815,-0.6,-21780,-4,1623,10,0
28497,Xi JinPing Spy,"NA1_4263984691",-24,-28,-13487,-2,-5487,-2,1157,10,0
28498,Xi JinPing Spy,"NA1_4263959320",13,15,2855,1.4,-2520,2,1210,10,1
28499,Xi JinPing Spy,"NA1_4263954779",2,4,5161,1.2,13168,1,1495,10,1
28500,Xi JinPing Spy,"NA1_4263869281",-8,-21,-6455,-0.6,-16882,0,1924,10,0
28501,Xi JinPing Spy,"NA1_4263913206",12,22,11434,1.8,11059,1,1940,10,1
28502,Xi JinPing Spy,"NA1_4263828346",10,14,2629,0.6,4894,3,2153,10,1
28503,Xi JinPing Spy,"NA1_4263804941",-35,-45,-16022,-2.4,-12153,-4,1532,10,0
28504,Xi JinPing Spy,"NA1_4259846507",-15,-24,-12384,-1.4,-17389,-2,1018,10,0
28505,Xi JinPing Spy,"NA1_4259806506",11,2,8891,1,13082,3,1264,10,1
28506,Xi JinPing Spy,"NA1_4259803613",-7,-18,-6764,-0.6,-5536,1,2154,10,0
28507,Xi JinPing Spy,"NA1_4259797512",-10,-27,-3983,-0.6,-10544,2,1793,10,0
28508,Xi JinPing Spy,"NA1_4259096538",12,12,9559,2,5548,0,1637,10,1
28509,Xi JinPing Spy,"NA1_4259100927",19,28,11914,1.8,18402,2,1667,10,1
28510,Xi JinPing Spy,"NA1_4259064580",-8,-31,3262,0.6,1592,-1,2079,10,1
28511,Xi JinPing Spy,"NA1_4259009539",17,14,15957,1.2,19332,-1,1297,10,1
28512,Xi JinPing Spy,"NA1_4259015241",33,36,18706,1.8,18693,3,1430,10,1
28513,Xi JinPing Spy,"NA1_4258959008",-6,-26,-1588,-0.6,-5190,-3,2104,10,0
28514,Xi JinPing Spy,"NA1_4258281901",-3,-21,-358,-0.4,-4458,3,2199,10,0
28515,Xi JinPing Spy,"NA1_4258227455",-5,-24,-1002,-0.4,4341,-1,1864,10,0
28516,Xi JinPing Spy,"NA1_4258232655",-10,-11,-5832,-0.6,-9602,-3,1838,10,0
28517,Xi JinPing Spy,"NA1_4258176275",7,33,4227,0,3557,-4,2427,10,1
28518,Gia,"NA1_4267268914",-12,-48,-1402,-0.6,-6189,-3,2167,10,0
28519,Gia,"NA1_4255475846",-6,22,-6995,-0.6,-15962,-2,1785,10,0
28520,Gia,"NA1_4239866626",-20,-16,-19347,-1.4,-16914,-3,1533,10,0
28521,Gia,"NA1_4239726902",-22,-31,-17815,-2.4,-28118,-1,1747,10,0
28522,Gia,"NA1_4239392712",-20,-43,-12934,-1.6,-13764,-2,1198,10,0
28523,Gia,"NA1_4237213203",13,18,12120,0.6,26813,2,1060,10,1
28524,Gia,"NA1_4237199774",-9,-22,-5603,-0.6,-402,0,2259,10,0
28525,Gia,"NA1_4236464325",-24,-24,-12633,-1.8,-9922,-3,1375,10,0
28526,Gia,"NA1_4234771561",-22,-43,-16189,-2,-15199,-2,1153,10,0
28527,Gia,"NA1_4233638798",-21,-40,-11349,-1.2,-16162,-1,1957,10,0
28528,Gia,"NA1_4233635428",24,28,14120,1.8,13861,2,1191,10,1
28529,Gia,"NA1_4233650773",-12,-20,-11597,-1.8,-33253,-5,1907,10,0
28530,Gia,"NA1_4233094234",18,40,11643,1.8,10080,3,1534,10,1
28531,Gia,"NA1_4232979452",-7,0,-340,0.2,12484,1,1861,10,1
28532,Gia,"NA1_4232992700",-14,-9,-13851,-0.8,-25423,-1,1577,10,0
28533,Gia,"NA1_4232946919",17,31,6310,0.6,14470,2,1515,10,1
28534,Gia,"NA1_4232864397",6,-5,2461,-0.6,16288,0,2414,10,1
28535,Gia,"NA1_4232727295",26,31,9091,1.6,-129,4,1555,10,1
28536,Gia,"NA1_4232521420",21,34,14192,1.4,19736,2,1544,10,1
28537,Gia,"NA1_4232457073",20,34,16186,2,13232,2,1355,10,1
28538,Gia,"NA1_4232171671",8,34,6436,0.8,-3292,-1,1903,10,1
28539,Gia,"NA1_4232158126",20,47,13093,1.8,15131,3,1944,10,1
28540,Gia,"NA1_4232135632",-19,-18,-15962,-1.4,-17342,0,1348,10,0
28541,Gia,"NA1_4232133516",-15,-33,-5859,-1.8,-10173,-1,1345,10,0
28542,Gia,"NA1_4232101750",-5,-21,-15446,-1.8,-15871,0,1809,10,0
28543,Gia,"NA1_4232098056",-22,-23,-13295,-2,-10990,-1,924,10,0
28544,Gia,"NA1_4231827120",-12,3,-6043,-0.6,-12567,-4,2099,10,0
28545,Gia,"NA1_4231797258",21,44,11733,2,6316,-1,1856,10,1
28546,Gia,"NA1_4231546874",-16,-25,-15453,-1,-24043,-2,1564,10,0
28547,Gia,"NA1_4231182458",19,2,14727,2,9068,1,1681,10,1
28548,Gia,"NA1_4231190761",22,30,15318,1.6,16079,2,1305,10,1
28549,Gia,"NA1_4231140658",12,20,9850,1.4,16445,-1,1480,10,1
28550,Gia,"NA1_4230821701",13,27,7105,0.6,16616,2,2171,10,1
28551,Gia,"NA1_4230745192",1,8,7500,0.4,15613,3,1804,10,1
28552,Gia,"NA1_4227755222",2,1,1347,0.8,0,0,194,10,1
28553,Gia,"NA1_4227750850",5,9,9432,2.2,10599,1,1888,10,1
28554,Gia,"NA1_4227734878",-6,-17,-6913,-0.8,-15605,-2,1782,10,0
28555,Gia,"NA1_4227605355",15,12,11885,1.2,11250,3,1290,10,1
28556,Gia,"NA1_4227180071",14,26,12637,1.4,14433,1,2036,10,1
28557,Gia,"NA1_4227112426",17,42,13913,2.2,13219,1,1552,10,1
28558,Gia,"NA1_4226956967",14,31,12887,1.4,13774,0,1692,10,1
28559,Gia,"NA1_4226905956",-9,-18,-8434,-0.8,-11053,1,2053,10,0
28560,Gia,"NA1_4226919756",5,7,7083,0.6,7273,4,1457,10,1
28561,Gia,"NA1_4226865915",15,15,12405,1.8,12072,2,943,10,1
28562,Gia,"NA1_4226822469",28,25,13238,1.2,16823,3,1264,10,1
28563,Gia,"NA1_4226758663",15,16,15611,2.2,22720,1,1317,10,1
28564,Gia,"NA1_4226783284",10,-4,3506,1,1145,2,1603,10,1
28565,Gia,"NA1_4226760283",17,30,6466,1,2169,3,1344,10,1
28566,Gia,"NA1_4226734949",18,26,11824,1.8,20742,2,1148,10,1
28567,Gia,"NA1_4226469698",9,7,3465,0,10656,0,1608,10,1
28568,PiboXIII,"NA1_4249933804",-12,-19,-11868,-1.6,-18382,1,2021,10,0
28569,PiboXIII,"NA1_4249894485",-8,0,3813,0.6,-1014,1,2194,10,1
28570,PiboXIII,"NA1_4249871485",23,27,15822,1.4,16063,1,1319,10,1
28571,PiboXIII,"NA1_4233655067",17,22,11472,1.2,20074,4,1524,10,1
28572,PiboXIII,"NA1_4233632494",-22,-22,-16431,-1.6,-12424,-2,1305,10,0
28573,PiboXIII,"NA1_4229987974",18,16,15158,1.8,22034,2,1562,10,1
28574,PiboXIII,"NA1_4229993341",-13,-51,-8175,-1.4,-6645,0,1972,10,0
28575,PiboXIII,"NA1_4230000051",14,20,7989,0.8,9658,3,2015,10,1
28576,PiboXIII,"NA1_4229947759",22,24,9204,2,5863,2,1438,10,1
28577,PiboXIII,"NA1_4229944168",-1,-8,12012,1.2,19530,1,2029,10,1
28578,PiboXIII,"NA1_4227144797",-12,-26,-11984,-2.2,-10674,0,1511,10,0
28579,PiboXIII,"NA1_4226979414",15,35,12350,1.4,9042,2,1700,10,1
28580,PiboXIII,"NA1_4226981002",-19,-31,-15660,-1.6,-8987,-2,1820,10,0
28581,PiboXIII,"NA1_4226886714",16,25,14302,0.8,25716,0,1277,10,1
28582,PiboXIII,"NA1_4226882282",-20,-22,-17692,-2.6,-20155,-2,1473,10,0
28583,PiboXIII,"NA1_4226857576",-7,-26,-12542,-1.2,-11928,-1,1228,10,0
28584,PiboXIII,"NA1_4205232342",-5,-14,-4788,-1.2,-4707,-2,1638,10,0
28585,PiboXIII,"NA1_4205133330",21,36,14804,1.8,10814,4,1592,10,1
28586,PiboXIII,"NA1_4205114721",-5,-24,-9107,-1.2,-6111,3,1495,10,0
28587,PiboXIII,"NA1_4198576748",-20,-30,-7724,-1.4,-20981,-4,1659,10,0
28588,PiboXIII,"NA1_4198468515",-24,-28,-14924,-1.2,-11224,-1,1238,10,0
28589,PiboXIII,"NA1_4198511465",-9,-5,-4951,-1.4,-7977,-2,1112,10,0
28590,PiboXIII,"NA1_4198425647",19,29,12307,0.8,22367,4,1570,10,1
28591,PiboXIII,"NA1_4198355468",-5,9,9250,0.8,13451,2,2192,10,1
28592,PiboXIII,"NA1_4163715188",-6,-3,-7103,-0.6,-15510,-1,2487,10,0
28593,PiboXIII,"NA1_4163675644",13,45,7811,1.6,12359,-1,1953,10,1
28594,PiboXIII,"NA1_4163650251",-12,-37,-13887,-1.8,-5261,-3,1446,10,0
28595,PiboXIII,"NA1_4163591524",-13,-9,-13668,-1.6,-14742,-2,1745,10,0
28596,PiboXIII,"NA1_4163550064",-10,-32,-11695,-1.8,-6896,-1,2065,10,0
28597,PiboXIII,"NA1_4163491316",-10,-22,-5703,-1.6,-8405,-4,1906,10,0
28598,PiboXIII,"NA1_4163414662",2,5,-4795,-1,-11070,2,1798,10,0
28599,PiboXIII,"NA1_4161013057",-7,5,-9471,-1.2,-4948,-2,1872,10,0
28600,PiboXIII,"NA1_4160974639",-16,-21,-13825,-1.8,-15466,-1,1245,10,0
28601,PiboXIII,"NA1_4160946327",-17,-36,-12668,-2.2,-10243,-3,1404,10,0
28602,PiboXIII,"NA1_4158869840",-16,-35,-11034,-1,-7967,-2,2025,10,0
28603,PiboXIII,"NA1_4158773711",-29,-43,-13357,-2.2,-9758,-4,1781,10,0
28604,PiboXIII,"NA1_4158703907",-1,4,-654,0,-647,-3,2069,10,0
28605,PiboXIII,"NA1_4158636960",-8,-11,-9778,-1.6,-14929,-3,1403,10,0
28606,PiboXIII,"NA1_4158598327",-8,-14,-13331,-1.6,-19258,-1,1555,10,0
28607,PiboXIII,"NA1_4158590805",-14,-34,-8399,-1.4,-12212,0,1679,10,0
28608,PiboXIII,"NA1_4158562423",18,29,9621,1.4,4762,-3,1379,10,1
28609,PiboXIII,"NA1_4158484192",-18,-44,-14936,-2.4,-19501,-2,1600,10,0
28610,PiboXIII,"NA1_4153649086",-3,-12,3559,1.2,-2419,-1,2020,10,1
28611,PiboXIII,"NA1_4147165221",6,-1,200,-0.4,-5810,-2,2111,10,0
28612,PiboXIII,"NA1_4147115943",19,28,11562,1.6,4947,2,1706,10,1
28613,PiboXIII,"NA1_4147061315",10,6,1975,0,18472,2,2042,10,1
28614,PiboXIII,"NA1_4145793717",2,-2,4365,0.6,6699,-3,2209,10,1
28615,PiboXIII,"NA1_4145726235",23,33,8457,2,14378,4,1749,10,1
28616,PiboXIII,"NA1_4145708174",-15,-30,-5597,-0.8,-595,-1,1330,10,0
28617,PiboXIII,"NA1_4145637399",10,15,5063,-0.2,6191,-1,2678,10,1
28618,lutet9,"NA1_4229842007",10,18,14395,1.6,20493,2,1043,10,1
28619,lutet9,"NA1_4226403705",7,-2,7374,1,2594,-1,1831,10,1
28620,lutet9,"NA1_4226346999",7,25,5708,1.2,-14150,-2,2305,10,0
28621,lutet9,"NA1_4226318605",-4,-25,1394,0.2,-2101,-2,1945,10,1
28622,lutet9,"NA1_4225761256",-1,-6,-2181,-0.4,-16278,-2,1718,10,0
28623,lutet9,"NA1_4225696045",20,22,16436,1.8,21381,2,1200,10,1
28624,lutet9,"NA1_4225672118",26,41,15360,2,4328,1,1467,10,1
28625,lutet9,"NA1_4224564749",9,13,9116,1,12008,1,1560,10,1
28626,lutet9,"NA1_4224458981",-2,11,8176,1.4,13865,1,1565,10,1
28627,lutet9,"NA1_4223139019",-13,-25,-8707,-1.2,-6777,0,1254,10,0
28628,lutet9,"NA1_4223114690",-8,-13,-8529,-1,-15416,-4,1615,10,0
28629,lutet9,"NA1_4223098128",-21,-33,-9525,-1.2,-15438,-4,1686,10,0
28630,lutet9,"NA1_4223085519",9,12,8356,1.2,8067,1,925,10,1
28631,lutet9,"NA1_4223059830",12,27,6519,0.6,5464,4,1708,10,1
28632,lutet9,"NA1_4223005682",10,6,11519,2,21404,-2,1637,10,1
28633,lutet9,"NA1_4222980685",19,33,10591,1.6,9182,-2,1662,10,1
28634,lutet9,"NA1_4221235795",-2,-1,-8023,-2.2,-16693,-1,643,10,0
28635,lutet9,"NA1_4220298391",-8,-11,-10480,-1.2,-17084,-1,1981,10,0
28636,lutet9,"NA1_4220133878",15,4,11289,1.2,19614,4,1734,10,1
28637,lutet9,"NA1_4210220874",14,42,12732,1.2,17266,3,1487,10,1
28638,lutet9,"NA1_4210136200",19,33,6149,0.8,-597,3,1210,10,1
28639,lutet9,"NA1_4210089579",7,22,10309,1.4,14245,3,1442,10,1
28640,lutet9,"NA1_4209463367",-14,-3,2561,0,-7531,1,2733,10,0
28641,lutet9,"NA1_4207311116",-11,-17,-12460,-2.4,-15519,-1,1351,10,0
28642,lutet9,"NA1_4207246538",19,12,11592,1.2,5837,4,1550,10,1
28643,lutet9,"NA1_4207221076",22,1,-1793,-2,-15052,-1,2224,10,0
28644,lutet9,"NA1_4207187245",-15,-29,-7815,-1,-1415,-1,1495,10,0
28645,lutet9,"NA1_4207164503",8,15,10349,1,17518,0,1269,10,1
28646,lutet9,"NA1_4207151209",12,16,10792,1.2,6503,1,1243,10,1
28647,lutet9,"NA1_4207117531",8,21,5327,0.6,5959,-3,1995,10,1
28648,lutet9,"NA1_4187804171",-31,-39,-20141,-2.2,-13426,-3,1434,10,0
28649,lutet9,"NA1_4187700320",-9,-22,-4971,-1.2,-6766,-5,1833,10,0
28650,lutet9,"NA1_4187690367",-19,-31,-12129,-1.8,-14221,-3,1350,10,0
28651,lutet9,"NA1_4187591814",7,7,7771,1.2,8113,-1,1780,10,1
28652,lutet9,"NA1_4187533579",-9,2,-10455,-1.2,-22878,-3,1290,10,0
28653,lutet9,"NA1_4187499157",-9,-14,-14780,-2.2,-17002,-1,938,10,0
28654,lutet9,"NA1_4187482523",7,27,1333,1.2,5917,1,1844,10,1
28655,lutet9,"NA1_4187406860",9,12,11763,1.4,13184,1,1705,10,1
28656,lutet9,"NA1_4186299118",16,25,7619,0.8,2745,2,946,10,1
28657,lutet9,"NA1_4186258597",-14,-27,-15624,-1.4,-22939,-3,1956,10,0
28658,lutet9,"NA1_4186169239",6,4,8594,1.2,13454,1,1816,10,1
28659,lutet9,"NA1_4186047561",-12,-19,-14669,-1.8,-22639,-4,1766,10,0
28660,lutet9,"NA1_4186039684",9,0,10583,1.6,7063,3,1771,10,1
28661,lutet9,"NA1_4186031854",5,13,9261,1.2,7475,-3,2113,10,1
28662,lutet9,"NA1_4185928014",4,4,3692,1.2,4895,1,632,10,1
28663,lutet9,"NA1_4183642676",8,26,11080,1.4,13499,4,1582,10,1
28664,lutet9,"NA1_4183583084",16,9,12557,0.6,16926,3,2020,10,1
28665,lutet9,"NA1_4183537539",-15,-26,-8032,-1.2,-7902,0,939,10,0
28666,lutet9,"NA1_4183456555",26,33,15751,2.2,25281,3,1331,10,1
28667,lutet9,"NA1_4183406866",1,-20,-1759,-0.4,-1846,2,1784,10,0
28668,BiBimMyun,"NA1_4254012865",8,24,7261,1.4,4291,1,1601,10,1
28669,BiBimMyun,"NA1_4253126886",15,13,9210,1.2,4249,1,911,10,1
28670,BiBimMyun,"NA1_4253152864",-4,-13,2426,-0.6,-3656,-2,2161,10,0
28671,BiBimMyun,"NA1_4253089449",-4,-19,-6683,-1.2,-4518,-1,1687,10,0
28672,BiBimMyun,"NA1_4251435423",-17,-30,-12746,-2.2,-9646,-1,1335,10,0
28673,BiBimMyun,"NA1_4251403782",-15,-28,-7574,-1,-18874,-2,1177,10,0
28674,BiBimMyun,"NA1_4250271576",-21,-34,-14516,-2.2,-16895,-3,1598,10,0
28675,BiBimMyun,"NA1_4250239128",17,8,6681,0.8,11283,2,1205,10,1
28676,BiBimMyun,"NA1_4250227465",1,-5,4635,0.6,210,0,2337,10,1
28677,BiBimMyun,"NA1_4250235021",9,23,9697,1,7440,-2,2311,10,1
28678,BiBimMyun,"NA1_4250199670",-22,-32,-13317,-2,-6444,-2,911,10,0
28679,BiBimMyun,"NA1_4250198006",-21,-20,-21489,-2.4,-22739,0,1317,10,0
28680,BiBimMyun,"NA1_4250178132",-15,-17,-11617,-2.2,-16328,-3,1403,10,0
28681,BiBimMyun,"NA1_4250146795",14,13,4970,2,-256,3,1640,10,1
28682,BiBimMyun,"NA1_4250163357",5,5,5530,1.6,11242,4,1689,10,1
28683,BiBimMyun,"NA1_4249463170",11,-5,8353,0.6,16747,1,1474,10,1
28684,BiBimMyun,"NA1_4248238447",-12,-32,-10154,-2,-9990,0,1320,10,0
28685,BiBimMyun,"NA1_4248225112",-16,-28,-11563,-1.8,-12575,0,1218,10,0
28686,BiBimMyun,"NA1_4243648899",24,50,9064,1.2,15832,3,1211,10,1
28687,BiBimMyun,"NA1_4243607508",13,12,5529,1,2194,2,990,10,1
28688,BiBimMyun,"NA1_4243593873",-13,-18,-11551,-1.4,-9855,-2,1060,10,0
28689,BiBimMyun,"NA1_4243621195",1,0,1103,0.4,442,0,194,10,1
28690,BiBimMyun,"NA1_4241685375",-12,-9,-7734,-1,-13766,-3,1779,10,0
28691,BiBimMyun,"NA1_4241668100",-5,-17,-9515,-0.8,-10105,-4,1664,10,0
28692,BiBimMyun,"NA1_4240264270",-9,-7,-6654,-1.2,-22569,-3,1414,10,0
28693,BiBimMyun,"NA1_4240289813",-22,-37,-13509,-1.4,-18932,-3,1562,10,0
28694,BiBimMyun,"NA1_4240226633",7,14,5842,1,8800,1,1163,10,1
28695,BiBimMyun,"NA1_4240252591",15,20,8872,1.4,-1123,0,1235,10,1
28696,BiBimMyun,"NA1_4240220022",-11,-12,-8634,-1.6,-8409,0,1525,10,0
28697,BiBimMyun,"NA1_4236444386",-23,-19,-14970,-1.6,-15331,-2,913,10,0
28698,BiBimMyun,"NA1_4236399672",-5,15,-5545,-1,-9612,-3,2005,10,0
28699,BiBimMyun,"NA1_4236407468",-18,-15,-13085,-1.6,-7792,-2,915,10,0
28700,BiBimMyun,"NA1_4235198760",15,21,13372,1.8,20691,0,1068,10,1
28701,BiBimMyun,"NA1_4235186706",-20,-21,-16376,-2,-13684,-2,1054,10,0
28702,BiBimMyun,"NA1_4235195203",-17,-28,-10802,-1.6,-3586,-4,1401,10,0
28703,BiBimMyun,"NA1_4235143778",-13,-27,-12716,-1.8,-11160,-1,1091,10,0
28704,BiBimMyun,"NA1_4234608133",-15,-19,-11125,-0.6,-13976,-1,1611,10,0
28705,BiBimMyun,"NA1_4234623519",17,32,18451,1.4,14918,2,1449,10,1
28706,BiBimMyun,"NA1_4234543794",0,-15,-8812,-2.2,-15416,2,1687,10,0
28707,BiBimMyun,"NA1_4234560080",-12,-24,-9117,-1.2,-12985,-3,1445,10,0
28708,BiBimMyun,"NA1_4234535314",19,19,6054,0.6,13851,0,1713,10,1
28709,BiBimMyun,"NA1_4234522864",-7,-20,-10432,-1.4,-20981,0,1627,10,0
28710,BiBimMyun,"NA1_4234469134",-1,6,-3313,-0.2,-5724,-3,2333,10,0
28711,BiBimMyun,"NA1_4234457085",15,32,7051,1.4,5975,0,1626,10,1
28712,BiBimMyun,"NA1_4234463819",-17,-4,-10956,-1,-14287,-4,1467,10,0
28713,BiBimMyun,"NA1_4234452263",17,22,9415,1.4,10309,1,1404,10,1
28714,BiBimMyun,"NA1_4234420929",-13,-24,-16111,-1.4,-18279,-3,1395,10,0
28715,BiBimMyun,"NA1_4234367009",1,-13,756,0,-4294,-2,2276,10,0
28716,BiBimMyun,"NA1_4234372478",-10,-32,-12129,-1.2,-16276,-3,2026,10,0
28717,BiBimMyun,"NA1_4234359578",12,21,11043,1.4,11414,1,1378,10,1
